ID,X,Y,Z
2919,10.58304,0.649116,12.78984
2920,3.903446,13.137518,9.393856
2921,-10.150554,-6.324478,11.535856
2922,-9.658554,13.509496,0.569856
2923,3.327446,15.583502,-4.712142
2924,-2.326554,15.001502,-6.760144
2925,-6.824554,-9.184478,12.055832
2926,12.44742,-6.708478,-8.738144
2927,-6.192554,-5.074478,-14.580144
2928,-13.326556,-5.106478,8.545856
2929,-12.974554,10.201522,2.089858
2930,-6.506554,11.253522,-10.386144
2931,3.019448,6.463522,-15.032144
2932,2.943448,0.553522,-16.374144
2933,7.587446,-14.064478,4.661856
2934,1.187446,16.395514,2.627858
2935,12.31943,7.597522,-8.226144
2936,8.167446,-7.596478,-12.360144
2937,-0.608146,-7.274078,14.963852
2938,14.213442,2.961524,-8.150144
2939,0.999446,-13.934478,-9.058144
2940,11.411448,4.791522,11.137858
2941,-14.298556,6.157522,5.905858
2942,-15.614556,2.285522,-5.316144
2943,10.879446,5.307522,-11.436144
2944,-16.650555,-0.086478,0.303856
2945,-8.482554,14.299506,-0.956144
2946,-6.526554,-11.462478,10.169858
2947,5.597446,-2.940478,-15.414144
2948,-5.132554,-14.882478,5.453858
2949,3.027446,-3.030478,-16.106144
2950,0.869446,16.635504,-0.702144
2951,-6.683754,2.513524,15.067856
2952,16.415438,-2.270478,-1.880144
2953,12.147432,9.991522,-5.552144
2954,-10.266554,-8.000478,10.435858
2955,-15.364556,-5.146478,-3.974144
2956,16.541445,1.067522,1.923856
2957,10.873448,-12.658478,-0.128144
2958,10.611446,10.765522,7.071858
2959,-16.230555,1.543522,-3.566144
2960,-5.346154,-8.600078,13.269852
2961,15.063418,6.935522,-1.942144
2962,-1.924554,-2.778478,-16.352144
2963,3.965446,14.869512,-6.480144
2964,1.517852,-0.804072,16.609848
2965,-13.188554,-8.026478,6.363858
2966,3.905448,15.579504,4.571858
2967,14.34543,-8.158478,-2.574144
2968,11.415448,9.197524,8.011856
2969,6.173446,1.793522,-15.422144
2970,-13.032554,-1.996478,10.263856
2971,7.685446,6.765522,-13.206144
2972,-15.876554,4.983522,-1.530144
2973,-2.846554,-9.014478,-13.780144
2974,5.707448,-4.886478,-14.928144
2975,-8.536554,5.037524,13.45784
2976,8.453448,-14.158478,2.769858
2977,1.303446,-14.148478,8.821858
2978,11.715426,6.685522,-9.890144
2979,6.815446,7.232318,13.455856
2980,12.237428,11.087522,-2.682144
2981,-14.562556,4.453522,6.927856
2982,7.683446,-13.348478,6.535856
2983,-13.104556,8.811524,5.533858
2984,-0.479352,-9.98248,13.433854
2985,8.793042,-0.962886,14.221848
2986,-13.320554,8.407522,-5.696144
2987,4.665448,5.337522,-15.176144
2988,-10.556554,-11.470478,-6.130144
2989,4.777446,16.013494,-1.186144
2990,-11.570554,-11.282478,-4.416144
2991,10.839448,-7.342478,-10.456144
2992,15.515444,-4.068478,-4.848144
2993,13.397432,8.653522,5.141858
2994,0.813446,-16.408478,-3.306144
2995,11.275446,11.515522,-4.592144
2996,15.403444,-4.616478,4.717858
2997,9.081448,12.031522,7.321858
2998,-8.960554,9.517522,10.491858
2999,-11.378554,7.121522,10.039856
3000,-3.786554,16.289495,1.141858
3001,-3.964554,-13.308478,-9.390144
3002,12.943422,-10.574478,-1.310144
3003,-4.702956,-4.107678,15.563828
3004,-16.054554,-0.088478,-4.852144
3005,-3.036554,-14.854478,7.173856
3006,-13.412554,7.067522,-7.176144
3007,9.47304,-12.331678,6.296654
3008,16.041445,-4.794478,1.137856
3009,9.565446,12.655524,5.473856
3010,-4.380554,-14.386478,-7.450144
3011,-0.176554,16.177496,4.469856
3012,10.693448,12.899512,-0.992144
3013,-6.324554,5.783928,14.433854
3014,-14.874554,-7.392478,2.427856
3015,-2.25135,-3.859678,16.187851
3016,5.309446,-7.958478,-13.802146
3017,12.701418,10.963522,-0.730144
3018,-12.578554,-10.950478,1.983856
3019,-10.688554,5.949522,11.509858
3020,-9.056554,-5.334478,13.101852
3021,2.66904,14.323522,8.359452
3022,3.635446,16.157507,-2.814144
3023,-5.620554,7.793522,-13.782144
3024,7.627448,-12.410478,8.379856
3025,-12.630554,10.741522,-2.746144
3026,-5.562152,4.153116,15.305832
3027,-3.076554,7.209522,-14.872144
3028,-3.718554,3.085928,16.103836
3029,-6.654554,4.355522,-14.814144
3030,-14.160554,3.899522,-8.190144
3031,-10.274554,-1.590476,13.219834
3032,0.16504,3.55593,16.437851
3033,-10.428554,-11.580478,6.331856
3034,-15.710554,-3.406476,-4.964144
3035,-15.592554,-1.728478,-6.080144
3036,2.879446,-15.494478,-5.896144
3037,6.529446,-11.880478,9.973856
3038,3.239446,14.303504,-8.262144
3039,-7.498554,1.309522,-15.016144
3040,-5.976554,14.401494,-6.352144
3041,-15.314554,5.539522,4.283858
3042,-5.124554,1.407522,-15.980144
3043,12.491426,-2.110478,11.095858
3044,2.49065,9.881524,13.409836
3045,-9.882556,7.869522,11.139856
3046,6.493446,11.391524,-10.572144
3047,11.401448,-9.554478,7.901858
3048,0.723446,-11.273678,12.495834
3049,9.233446,-4.096076,13.48384
3050,3.99104,-10.511278,12.547836
3051,-11.200554,-12.368478,2.331856
3052,4.605852,-5.680478,15.181838
3053,-13.942554,-6.304478,7.059856
3054,-7.534554,14.545508,3.973856
3055,-4.804554,4.315524,-15.572144
3056,-7.750556,-13.96848,-5.386144
3057,2.142242,3.861116,16.271835
3058,3.791446,-16.408478,-0.836144
3059,4.39465,10.062726,12.805832
3060,13.675448,2.623522,9.521856
3061,13.275424,3.867524,-9.664144
3062,5.646244,-9.380078,12.83583
3063,1.237446,5.903522,-15.756144
3064,-13.864554,-5.146478,-8.120144
3065,-0.168554,12.125522,11.731858
3066,-10.438554,9.381524,-9.368144
3067,-15.884554,3.897522,-4.168144
3068,-1.128554,-16.414478,-3.784144
3069,-4.698554,-15.988478,-2.756144
3070,3.307446,-16.300478,2.963856
3071,-10.140554,5.079524,-12.522144
3072,-0.068554,-12.610478,11.243856
3073,-3.710554,2.781522,-16.248144
3074,-2.350554,-14.280478,-8.726144
3075,-1.819352,3.756726,16.377853
3076,-10.798554,-0.610478,-12.988144
3077,7.131446,9.431522,-12.096144
3078,-0.842554,15.205512,7.371856
3079,-9.042554,-10.656478,-9.536144
3080,9.127854,-8.589678,11.367856
3081,-1.032554,-7.380478,-15.192144
3082,-6.353354,-4.988078,14.869858
3083,-8.052554,-4.098478,14.311844
3084,13.771426,-1.336478,-9.750144
3085,-12.928554,-2.350478,-10.678144
3086,5.325448,-0.898478,-16.048145
3087,-3.786554,15.80152,4.763856
3088,-15.048556,-2.618478,7.311858
3089,11.807436,-5.620478,-10.760144
3090,-2.936554,16.5875,-1.786144
3091,-2.624554,-15.216478,-6.972144
3092,-2.553756,6.307522,15.515854
3093,-1.138554,16.879522,-0.946144
3094,-14.524556,7.583522,-4.324144
3095,13.093446,-8.874478,-6.088144
3096,-9.342554,-1.948478,-14.008144
3097,-12.996554,-10.352478,-3.352144
3098,9.211446,0.923524,-14.204144
3099,-3.000554,12.615522,-10.926144
3100,-7.820554,-12.528478,-8.332144
3101,-6.662554,-14.164478,6.527856
3102,11.301446,0.345522,-12.648144
3103,7.681446,8.835118,12.27983
3104,1.329446,16.029516,-5.408144
3105,-12.976554,1.669524,10.807858
3106,-14.874554,2.053522,-7.910144
3107,14.787446,7.747522,3.057856
3108,-4.679754,-6.067678,15.143844
3109,-8.611354,1.641928,14.533828
3110,13.459444,-9.868478,-3.104144
3111,-10.004554,-3.584478,13.237838
3112,-3.81135,-2.500478,16.353836
3113,5.643446,-11.066078,11.573856
3114,14.617434,-6.600478,-5.572144
3115,-12.122554,8.251522,8.559856
3116,8.341446,5.946726,13.543838
3117,5.279446,12.801524,-9.830144
3118,-16.460554,-0.512478,4.143856
3119,-16.494555,3.273524,-2.372144
3120,7.985446,13.849524,5.739856
3121,-16.616554,3.505522,-0.392144
3122,-13.772554,-3.534478,-9.302146
3123,-3.412554,-0.52168,16.637833
3124,-2.084554,-15.862478,5.735858
3125,-8.580554,-9.590478,11.105856
3126,4.80904,-7.956478,14.231858
3127,10.773448,-8.154478,10.315856
3128,-13.518554,9.493522,-4.026144
3129,2.095446,-16.774479,-1.824144
3130,15.655428,6.357522,1.899856
3131,14.893434,-8.190478,-0.652144
3132,-8.872554,-0.068478,-14.512144
3133,7.901448,10.329524,10.967858
3134,-1.298554,16.709509,-2.928144
3135,-12.006554,-10.31248,6.243856
3136,-8.086554,-14.604478,3.287858
3137,-13.014554,-10.866478,-1.428144
3138,8.146244,2.40032,14.75383
3139,8.001446,14.52152,3.863858
3140,10.227448,10.397522,-8.782144
3141,-14.856554,-2.600478,-7.898144
3142,15.667422,5.723522,-3.420144
3143,8.639446,-11.140478,9.551856
3144,14.515444,0.327522,-8.900144
3145,-13.492554,5.729522,-8.670144
3146,3.462244,0.195116,16.675858
3147,-14.424554,0.469522,-9.046144
3148,-11.980554,8.933524,-8.172144
3149,-8.814554,-14.570478,0.443858
3150,-2.232554,-11.880478,-12.006144
3151,0.657446,-8.956478,-14.480144
3152,-11.066556,-12.858478,-1.594144
3153,-4.158554,-14.084478,8.643856
3154,-1.102554,-15.302478,7.417856
3155,-15.896554,-2.756478,5.499856
3156,-14.446554,7.943524,4.331856
3157,10.343446,-13.310478,-2.542142
3158,11.395446,11.595522,5.129856
3159,-16.176554,-3.926478,3.683856
3160,11.133448,3.339524,12.475846
3161,8.365446,13.545508,-6.108144
3162,5.045446,-11.268478,-11.764144
3163,-3.382554,-4.136478,-16.202145
3164,-8.728554,12.187522,-8.146144
3165,-7.494554,7.959522,-13.098144
3166,-9.346554,12.685522,6.559856
3167,6.270648,10.25232,12.121842
3168,11.657446,2.281522,-12.268144
3169,9.737446,13.535498,3.693858
3170,-8.756554,6.339524,-13.222146
3171,0.045446,13.899512,-9.926144
3172,7.52504,-10.568878,11.111856
3173,-7.100554,-15.530478,-0.440144
3174,7.605446,-11.744478,-9.800144
3175,5.971446,15.635504,3.423856
3176,11.193448,-1.776478,-12.786144
3177,-1.780554,15.981512,5.783858
3178,6.877448,-15.30848,3.223856
3179,-7.106554,15.289496,-2.796144
3180,-11.930554,7.553522,-9.630144
3181,16.135439,-5.596478,-0.694144
3182,-6.190554,-12.824478,-9.454144
3183,-8.318554,3.083522,-14.612144
3184,-5.641354,7.799116,14.129838
3185,-12.938554,10.407522,4.077856
3186,16.259432,2.881524,4.437856
3187,-3.964954,-10.380878,12.995834
3188,12.103426,1.659524,11.963852
3189,-16.876554,-0.154478,-2.746144
3190,0.925446,11.811524,-12.330144
3191,-3.664148,-8.544076,14.351852
3192,-12.328554,10.685522,-5.124144
3193,-3.316554,0.893522,-16.752144
3194,-12.576556,-0.564478,-11.574144
3195,9.882244,2.358724,13.761856
3196,4.263446,-16.336479,-2.796144
3197,-13.436554,1.417522,-10.504144
3198,12.795442,10.861522,3.347856
3199,-8.872554,14.341498,-2.916144
3200,14.163424,-4.712478,-8.376144
3201,-10.252554,0.667522,13.689834
3202,-7.553354,-7.757678,13.257828
3203,-14.084554,2.785522,9.323856
3204,9.487446,9.109522,10.957858
3205,-0.64296,7.154726,15.53984
3206,15.757418,4.473522,-4.980144
3207,11.097446,6.773524,11.141858
3208,-13.960554,-0.016478,9.913856
3209,1.345446,-11.338478,-12.762144
3210,6.044242,-2.366478,15.847854
3211,13.27344,-10.678478,1.767856
3212,-12.264554,-9.074478,7.787858
3213,-15.836554,-0.990478,6.455856
3214,-5.180554,-12.934478,9.965856
3215,-2.137756,8.29193,14.839828
3216,-14.228554,-1.478478,-9.430144
3217,15.033418,-4.928478,-6.578144
3218,-11.472556,2.969522,-12.376144
3219,-15.376554,4.701522,-5.930144
3220,13.683444,-7.348478,-7.244144
3221,-10.438554,11.485524,-7.270144
3222,15.383424,1.255522,7.453858
3223,10.597446,-1.25607,13.419846
3224,16.243441,2.309522,-4.984144
3225,-14.264554,9.507522,0.475856
3226,0.561448,10.293928,13.705856
3227,-15.114556,-7.99648,-1.318144
3228,9.595448,-8.686478,-11.252144
3229,-1.956554,13.9195,-9.828144
3230,9.385446,-4.174478,-13.736146
3231,-6.930554,15.525518,2.277856
3232,-5.804554,13.865514,-8.266144
3233,12.323428,-10.79848,5.089858
3234,-15.666556,-6.516478,-2.552144
3235,4.581852,8.585524,14.135848
3236,-7.252554,-15.476478,1.559856
3237,-14.204554,-9.490478,1.659856
3238,0.405448,14.705512,8.843856
3239,-2.619756,10.313928,13.469834
3240,13.893434,9.883522,-1.998144
3241,3.303446,12.119522,11.705856
3242,15.555422,-1.864478,7.027856
3243,-6.640554,-15.658478,-2.378144
3244,-15.154554,2.679522,7.639856
3245,-9.188554,-7.982478,12.127854
3246,8.135446,-15.130478,-0.384144
3247,8.713448,-14.606478,-2.466144
3248,-0.442148,-3.314878,16.857834
3249,-1.862554,-11.295278,12.823838
3250,8.957448,8.643522,-11.858144
3251,-1.868554,2.385522,-16.926144
3252,-8.400554,-14.896478,-1.814144
3253,-2.162554,16.609503,3.919858
3254,11.361446,-11.566478,-5.752144
3255,-3.022554,-7.574478,-15.148144
3256,4.474244,6.847116,15.135848
3257,16.507418,4.707524,1.163856
3258,16.569429,-1.122478,4.503856
3259,-10.678554,12.839524,4.153856
3260,-16.742554,-3.778478,-1.288144
3261,0.933446,-7.306478,-15.558144
3262,-0.650554,16.175512,-5.854144
3263,3.38465,-9.342478,14.057846
3264,14.98343,7.539522,-3.880144
3265,-14.660554,8.641524,-2.614144
3266,-1.044554,-5.672478,-16.224144
3267,16.167421,0.219522,5.939858
3268,13.969424,1.981522,-9.884144
3269,16.035433,-1.204478,-6.186144
3270,-10.260554,-3.606478,-13.364144
3271,-12.712554,-10.18048,-5.640144
3272,15.185426,-6.622478,4.755858
3273,-2.330554,-13.438478,-10.538146
3274,-2.406554,4.279522,-16.524145
3275,2.961446,-15.398478,7.169858
3276,11.887422,9.543522,-8.056144
3277,3.28104,2.229116,16.779831
3278,8.691446,11.355522,-9.636144
3279,10.61065,7.776726,-11.150546
3280,-12.848554,-6.982478,-9.148144
3281,12.283418,-8.100478,9.005858
3282,-1.038554,11.595522,-12.732144
3283,6.841446,15.129522,-4.688144
3284,-6.134554,-13.758478,8.411858
3285,-3.962554,-12.504478,-11.210144
3286,15.089418,-5.094478,6.643856
3287,3.327446,8.409524,-14.700144
3288,6.139446,-13.272478,-9.168144
3289,-15.646554,-4.992478,5.311858
3290,-16.682554,-1.860478,-4.036144
3291,-7.128554,14.98551,-4.772144
3292,-10.674554,-12.994478,-3.928144
3293,-13.000556,3.669524,10.759858
3294,-8.456554,8.375522,12.515854
3295,-7.849354,6.88632,13.76384
3296,-3.834554,-16.832478,0.687856
3297,-14.002554,-9.06248,-4.510144
3298,-10.386554,4.361522,13.101852
3299,-2.442554,-16.274479,-5.288144
3300,8.239446,11.771522,9.609858
3301,-12.828554,-3.862478,10.923856
3302,-2.796554,-1.026478,-17.032145
3303,5.257446,7.909524,-14.452144
3304,4.847446,-15.282478,6.485858
3305,-7.156554,12.755524,-9.236146
3306,9.256242,7.59832,12.48384
3307,-13.982554,10.089524,-1.422144
3308,-6.834554,13.073522,9.045856
3309,16.793428,3.307522,2.553856
3310,-14.096554,-3.482478,9.415858
3311,12.369448,3.959522,-11.438144
3312,14.395418,-8.546478,4.403856
3313,7.643446,3.129522,-15.216144
3314,13.883424,-3.334478,-9.796144
3315,7.763446,15.341498,2.049856
3316,-13.622554,-10.110478,3.469856
3317,5.909446,-16.192478,-1.670144
3318,14.177432,7.477522,6.563856
3319,16.929445,2.549522,-2.626144
3320,-12.058554,-8.038478,9.485858
3321,14.291444,-8.690478,-4.504144
3322,-10.394554,-7.330478,-11.760144
3323,-1.294554,-17.214478,1.475856
3324,-15.462554,-0.696478,-7.790144
3325,-0.646146,5.386726,16.45784
3326,-15.164554,-0.894478,8.339858
3327,11.893832,-8.554078,-9.256544
3328,8.681446,14.369512,-4.306144
3329,-4.092554,9.141118,14.145828
3330,12.917422,-0.202478,11.557858
3331,8.823446,14.917516,0.403856
3332,15.139436,8.429524,-0.628144
3333,7.741448,13.473516,7.693858
3334,2.723446,-1.306478,-17.080145
3335,9.871446,-14.238478,-0.836144
3336,-4.592554,10.519524,-13.006144
3337,-10.060554,3.467522,-13.704144
3338,0.423446,8.745524,14.979844
3339,16.225435,-2.886478,5.435856
3340,-0.500554,-1.700478,-17.264145
3341,6.229446,-13.830478,8.439858
3342,-9.700554,-13.23248,-5.668144
3343,11.467448,12.581522,3.395856
3344,14.945436,-1.090476,8.763856
3345,-4.226554,-2.386478,-16.668144
3346,-11.104556,-10.692478,7.991858
3347,16.071444,-5.516478,-3.592144
3348,10.419446,-10.070478,9.573856
3349,-5.476554,16.481512,0.091856
3350,8.035446,13.137518,-8.036144
3351,6.343446,0.58393,16.16185
3352,-9.648554,-13.776478,4.367856
3353,-11.166554,6.535522,-11.600144
3354,4.415448,-16.114479,-4.780144
3355,15.373446,-7.538478,2.983856
3356,11.071448,11.657522,-6.606144
3357,-6.050554,-3.580478,-15.896144
3358,-3.991354,5.067116,16.14183
3359,13.149446,7.571522,8.483856
3360,12.324648,-4.049678,11.573856
3361,10.095448,-7.044478,-12.278144
3362,-8.341354,3.601116,14.83583
3363,14.495424,-7.002478,6.595856
3364,-7.810554,13.671514,7.407856
3365,-17.302555,1.809522,0.399856
3366,-0.326554,-12.500478,-12.102144
3367,7.597446,-5.480478,-14.668144
3368,1.803446,17.285498,0.941856
3369,17.063448,-3.100478,1.483856
3370,2.441852,8.60232,14.939834
3371,4.877448,0.951522,-16.690144
3372,-0.253352,-1.384884,17.357834
3373,-9.836554,-14.172478,2.417856
3374,0.191446,-17.344477,-1.620144
3375,-16.988554,2.787524,2.669858
3376,6.179448,15.369512,5.395856
3377,-5.860554,-15.796478,-4.436144
3378,-4.496554,10.823522,12.893844
3379,1.253446,0.211522,-17.380144
3380,9.409446,14.467504,-2.442144
3381,6.959852,5.622726,14.959854
3382,-17.194555,0.799522,2.763856
3383,6.797448,-9.998478,-12.560144
3384,-4.842554,-16.262478,4.033858
3385,6.479446,-14.700478,-6.790144
3386,15.86542,-6.916478,-2.170144
3387,1.009446,-15.782478,7.359858
3388,-6.132154,-7.323678,14.59584
3389,-15.614556,-7.752478,0.607856
3390,0.305446,0.58232,17.433853
3391,-15.764554,0.781522,7.433856
3392,5.531446,-16.420479,2.051856
3393,1.649446,-17.214478,2.325858
3394,6.611446,11.863524,10.955856
3395,-12.860554,11.765522,0.857856
3396,0.777446,10.561524,-13.876144
3397,14.409426,-4.920478,8.539856
3398,0.593446,17.257515,-2.582144
3399,-4.992554,-0.534478,-16.724144
3400,1.753446,11.661116,12.879838
3401,3.865446,-9.256478,-14.296144
3402,13.649446,-10.254478,3.687856
3403,9.897448,-2.300478,-14.210144
3404,10.023448,5.431522,-13.238144
3405,11.545852,-6.018078,11.649856
3406,8.237852,-5.685678,14.31984
3407,12.713442,-3.940478,-11.318144
3408,4.707448,-13.73248,9.735858
3409,7.738244,-9.286878,12.627854
3410,6.78104,-8.105678,13.925858
3411,5.335448,16.191504,-3.876144
3412,5.061448,3.093524,-16.448145
3413,-3.048554,-16.868479,-3.456144
3414,10.887448,-13.584478,1.659856
3415,-12.680554,-4.280478,-11.258144
3416,-15.002554,6.667522,-6.030144
3417,-15.984554,6.979522,-1.300144
3418,-12.112554,0.831522,12.591842
3419,-3.022554,-13.83648,10.271856
3420,-1.484554,0.441522,-17.430145
3421,8.221446,-10.554478,-11.280144
3422,-11.622554,-8.014478,-10.340146
3423,17.295443,-0.262478,-2.664144
3424,10.853446,-12.990478,-4.450144
3425,17.145418,3.419524,-0.842144
3426,1.605446,7.863524,-15.556144
3427,-0.404554,5.253522,-16.694145
3428,12.729434,-6.494478,10.115856
3429,-16.752554,-3.876478,-3.300144
3430,14.553438,4.427522,8.677856
3431,5.08065,5.13193,15.95784
3432,-16.148554,6.573522,1.693858
3433,-12.042554,-2.664478,-12.446144
3434,-8.451754,-1.830886,15.24385
3435,16.94742,-2.334478,-3.812144
3436,6.793448,13.127508,9.419858
3437,17.51343,-0.310478,-0.632144
3438,-9.338554,10.095522,-10.872144
3439,-7.928554,-7.614478,-13.656146
3440,-2.942554,11.997522,12.443832
3441,-14.292554,6.411522,7.881856
3442,-0.266554,17.489508,1.259858
3443,-11.732554,-5.178478,11.963852
3444,14.701418,-9.292478,2.289856
3445,-12.314554,4.795522,-11.536144
3446,-11.172554,12.141524,5.963856
3447,16.127443,-6.786478,1.289856
3448,2.571446,16.339514,5.857856
3449,2.417446,-16.502478,5.481858
3450,-8.462554,-4.530478,-14.700144
3451,-11.906556,-11.88848,5.017856
3452,0.927446,-5.604478,-16.616144
3453,0.531446,15.8935,-7.450144
3454,-0.730554,-14.500478,-9.882144
3455,3.873446,17.095495,1.113858
3456,16.265444,-5.750478,3.309856
3457,-5.560554,15.667516,5.681856
3458,6.287446,-15.588478,5.115856
3459,1.507446,2.465522,-17.332144
3460,4.599448,11.085524,-12.840146
3461,5.081446,-14.678478,-8.226144
3462,2.311448,14.251502,-10.026144
3463,6.149446,14.759496,7.301856
3464,-6.803754,-1.173274,16.165848
3465,10.079446,-12.720478,-6.766144
3466,-6.224554,11.509524,11.747848
3467,-3.034554,11.743522,-12.732144
3468,-14.698554,-7.506478,-6.076144
3469,5.771446,9.619522,-13.546144
3470,-11.994554,12.249524,-3.928144
3471,-11.864554,-3.276478,12.563828
3472,9.597446,-13.90248,4.895856
3473,14.323428,9.437522,-3.912144
3474,-3.206554,15.04151,-8.546144
3475,7.627448,-15.792478,1.431856
3476,-12.908554,11.907522,-1.136144
3477,-2.104554,6.247522,-16.318144
3478,2.175446,17.027502,-3.886144
3479,12.823428,6.445522,10.187856
3480,1.171852,-4.482478,16.981857
3481,10.167446,9.659524,-10.642144
3482,-16.848555,-4.712478,1.977856
3483,9.407446,-14.842478,1.153856
3484,2.855446,-6.904478,-15.948144
3485,-12.774556,9.667522,7.315856
3486,-12.232554,-6.238478,-11.030144
3487,11.118244,-3.185678,13.283828
3488,3.775446,-17.160477,1.221856
3489,-5.844554,-16.602478,0.683858
3490,-8.510554,15.385504,1.063856
3491,-7.891754,-6.202078,14.475846
3492,8.389852,0.563116,15.479844
3493,13.515444,8.775522,-7.118144
3494,-8.134554,-14.70448,5.287858
3495,-0.68896,-5.309278,16.787857
3496,1.315446,5.765928,16.599838
3497,-6.568554,-1.680478,-16.270144
3498,8.149446,15.573522,-1.356144
3499,13.589418,-9.514478,5.967858
3500,6.485446,16.239508,-2.250144
3501,2.963446,-13.69048,10.707858
3502,17.54944,-1.116478,1.331856
3503,-6.132554,0.681928,16.523849
3504,-17.044554,4.321522,1.393856
3505,6.46265,-5.070078,15.611832
3506,14.353426,9.623522,3.573856
3507,-7.112154,-3.207678,15.833848
3508,6.235446,-16.100479,-3.672144
3509,0.38465,-9.198478,15.061844
3510,8.653446,-1.216478,-15.338144
3511,7.791446,-3.644478,-15.416146
3512,-2.06696,-6.651678,16.221848
3513,12.149446,-12.494478,-2.822144
3514,3.299446,5.011522,-16.606144
3515,9.819446,12.241524,-8.100144
3516,-8.676554,-11.414478,10.311858
3517,-2.086554,14.221502,10.261856
3518,-16.132557,4.385522,5.695856
3519,-2.300554,17.389502,2.083856
3520,-11.230554,-5.368478,-12.534144
3521,-7.860554,-15.324478,-3.928144
3522,-6.760554,-15.750478,4.277856
3523,-1.246554,-9.352478,-14.936144
3524,3.169446,-14.826478,9.069856
3525,-16.892555,2.145524,4.709856
3526,-10.876554,8.439522,-11.082144
3527,-13.830554,-10.99648,0.391858
3528,-9.536554,-13.358478,6.563856
3529,8.026244,-2.415276,15.565842
3530,-12.270554,2.815524,12.413834
3531,3.001446,17.17951,2.911856
3532,-3.846554,13.457494,10.813856
3533,-5.352554,-10.24648,-13.390144
3534,-4.315354,1.270726,17.111832
3535,-4.658554,-8.822478,-14.612144
3536,2.151448,-17.564476,0.123856
3537,2.149446,-10.274478,-14.248144
3538,16.84543,5.405524,-0.686144
3539,-6.496554,9.687522,-13.326146
3540,-2.420146,-10.110478,14.339828
3541,13.249422,3.679522,11.167856
3542,-10.270554,-10.194478,10.221858
3543,-17.646555,-1.218478,-1.016144
3544,-2.103352,-13.009678,11.843856
3545,-4.292554,15.731512,-6.932144
3546,-5.590554,13.105504,-10.538146
3547,10.213854,-5.842878,13.251846
3548,-1.012554,11.505118,13.443832
3549,14.653444,6.589524,-7.490144
3550,17.10544,-0.520478,-4.640144
3551,-9.726554,-6.376478,-13.384144
3552,-1.102554,15.381506,-8.756144
3553,-11.628554,13.349524,1.051856
3554,14.601442,-10.06248,0.413856
3555,16.177431,4.027524,6.067856
3556,15.64142,8.271522,1.303856
3557,-2.730554,15.675512,7.849858
3558,-5.228554,-15.248478,7.413856
3559,1.437446,4.449522,-17.116144
3560,11.203448,-11.376478,-7.742144
3561,13.885438,-6.986478,8.559856
3562,-6.682554,2.685522,-16.218145
3563,16.979433,4.541522,-2.482144
3564,2.529446,15.947516,-7.374144
3565,-11.576554,10.157522,8.835858
3566,0.623446,16.605503,6.255858
3567,5.131446,-13.050478,-10.892144
3568,-4.900554,16.9755,-1.766144
3569,-4.380554,-16.044479,-6.220144
3570,-8.068554,-13.720478,7.875856
3571,5.129446,14.9495,-8.100144
3572,-1.160552,10.413522,-14.344144
3573,-5.032554,-5.278478,-16.200144
3574,8.892244,-7.402478,13.48384
3575,-9.532554,14.469518,3.943858
3576,-1.086554,-14.212478,10.613858
3577,3.181446,-12.286478,-12.442144
3578,1.43265,2.459928,17.543839
3579,-1.740554,-17.564476,-2.094142
3580,2.909446,-13.674478,-10.978144
3581,-8.692554,14.397498,5.761856
3582,-4.678554,15.443518,7.471858
3583,10.127448,11.561524,8.957858
3584,-7.252554,-9.846478,-12.924144
3585,-10.182554,-14.370478,-2.558144
3586,0.721446,-13.87848,-11.118144
3587,6.82265,2.520726,16.243851
3588,8.071448,1.273522,-15.816144
3589,-15.822554,8.153522,0.303856
3590,7.945446,-14.966478,-5.460144
3591,-10.442554,-9.566478,-10.790144
3592,-3.52296,-5.338078,16.615829
3593,-14.602554,9.647522,3.271856
3594,-0.242554,3.423522,-17.472145
3595,6.205446,-6.862478,-15.214144
3596,2.653446,11.201522,-13.586144
3597,15.675448,-1.772478,-8.264144
3598,0.169446,9.219522,-15.238144
3599,-4.084554,-12.848478,11.639856
3600,6.47104,9.16993,13.831832
3601,-15.198554,-4.528478,8.115856
3602,-3.756554,14.731512,9.287858
3603,-3.864554,16.747503,-4.694144
3604,-4.096554,6.061524,-16.252144
3605,-1.476552,-11.254478,-13.744144
3606,-12.432554,-1.136478,12.723832
3607,-7.196554,16.283514,-0.912144
3608,3.687852,-7.334078,15.823838
3609,-6.352554,10.153522,13.203842
3610,3.495448,2.235524,-17.338144
3611,9.315446,-6.168478,-13.894144
3612,5.449446,-16.980478,0.123856
3613,13.61542,0.409524,-11.512144
3614,-3.778554,-17.228477,2.643856
3615,-10.174554,11.361522,-9.246144
3616,7.251446,-8.426478,-13.948144
3617,12.607424,-12.538478,1.431856
3618,2.481448,17.553505,-1.990142
3619,12.543428,-9.904478,-7.932144
3620,-16.758554,-6.108478,0.547858
3621,-16.888554,5.767522,0.005856
3622,5.813446,15.63352,-6.348144
3623,-9.708554,13.447516,-6.592144
3624,7.337446,16.269506,0.333856
3625,14.593446,5.153522,-8.896144
3626,1.517446,17.231512,4.411856
3627,-12.808554,-9.838478,-7.606144
3628,11.275446,-5.486478,-12.708146
3629,-12.402554,-12.478478,-3.046144
3630,-5.116154,6.673522,15.75383
3631,-9.732554,7.993522,-12.660144
3632,-6.030554,16.359503,3.863858
3633,5.12504,-3.950078,16.645828
3634,-14.694556,2.779522,-9.762144
3635,17.801424,1.385522,0.393856
